Latitude,Longitude,Parameter Name,Arithmetic Mean,Units of Measure,Local Site Name,Address,City Name,County Name
41.560952,-124.083964,OP PM2.5 LC TOR,0.052947,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.560952,-124.083964,EC1 PM2.5 LC,0.115158,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.560952,-124.083964,EC2 PM2.5 LC,0.02,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.560952,-124.083964,EC3 PM2.5 LC,0.0,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.560952,-124.083964,Nitrite PM2.5 LC,8.4e-05,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.560952,-124.083964,Ammonium Sulfate PM2.5 LC,0.192662,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.560952,-124.083964,Ammonium Nitrate PM2.5 LC,0.098512,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.560952,-124.083964,Soil PM2.5 LC,0.05482,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.560952,-124.083964,Organic Carbon Mass PM2.5 LC,1.103399,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.560952,-124.083964,Sulfate PM2.5 LC,0.160526,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.560952,-124.083964,Acceptable PM2.5 AQI & Speciation Mass,2.421053,Micrograms/cubic meter (LC),Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",Redwood National Park,Del Norte
41.75613,-124.20347,Acceptable PM2.5 AQI & Speciation Mass,6.710857,Micrograms/cubic meter (LC),Crescent City-Crescent Elk School,"994 G Street, Crescent City, CA 95531",Crescent City,Del Norte
41.513803,-123.996283,PM2.5 Raw Data,11.850883,Micrograms/cubic meter (LC),Klamath Glen E-BAM,Corner of Terwer rd. and Maple road,Klamath,Del Norte
38.944979,-119.970609,Wind Speed - Scalar,3.048755,Knots,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",South Lake Tahoe,El Dorado
38.944979,-119.970609,Wind Speed - Resultant,2.721809,Knots,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",South Lake Tahoe,El Dorado
38.944979,-119.970609,Wind Direction - Resultant,201.767021,Degrees Compass,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",South Lake Tahoe,El Dorado
38.944979,-119.970609,Outdoor Temperature,45.971001,Degrees Fahrenheit,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",South Lake Tahoe,El Dorado
38.944979,-119.970609,Virtual Temperature,46.130574,Degrees Fahrenheit,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",South Lake Tahoe,El Dorado
38.944979,-119.970609,Relative Humidity ,54.821489,Percent relative humidity,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",South Lake Tahoe,El Dorado
38.944979,-119.970609,PM10 Total 0-10um STP,15.747315,Micrograms/cubic meter (25 C),South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",South Lake Tahoe,El Dorado
38.944979,-119.970609,PM10 - LC,12.50011,Micrograms/cubic meter (LC),South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",South Lake Tahoe,El Dorado
38.890941,-121.003373,Ozone,0.054538,Parts per million,Cool,"1400 AMERICAN RIVER TRAIL, COOL",,El Dorado
38.890941,-121.003373,Wind Speed - Scalar,3.426503,Knots,Cool,"1400 AMERICAN RIVER TRAIL, COOL",,El Dorado
38.890941,-121.003373,Wind Speed - Resultant,3.088479,Knots,Cool,"1400 AMERICAN RIVER TRAIL, COOL",,El Dorado
38.890941,-121.003373,Wind Direction - Resultant,148.418944,Degrees Compass,Cool,"1400 AMERICAN RIVER TRAIL, COOL",,El Dorado
38.890941,-121.003373,Outdoor Temperature,66.664906,Degrees Fahrenheit,Cool,"1400 AMERICAN RIVER TRAIL, COOL",,El Dorado
38.890941,-121.003373,Virtual Temperature,69.63224,Degrees Fahrenheit,Cool,"1400 AMERICAN RIVER TRAIL, COOL",,El Dorado
38.890941,-121.003373,Relative Humidity ,51.705808,Percent relative humidity,Cool,"1400 AMERICAN RIVER TRAIL, COOL",,El Dorado
38.73196,-120.81162,Ozone,0.046184,Parts per million,PLACERVILLE- CANAL STREET,"561 CANAL STREET, PLACERVILLE, CA 95667",Placerville,El Dorado
38.73196,-120.81162,Outdoor Temperature,59.04754,Degrees Fahrenheit,PLACERVILLE- CANAL STREET,"561 CANAL STREET, PLACERVILLE, CA 95667",Placerville,El Dorado
38.73196,-120.81162,Relative Humidity ,56.412493,Percent relative humidity,PLACERVILLE- CANAL STREET,"561 CANAL STREET, PLACERVILLE, CA 95667",Placerville,El Dorado
38.9248,-119.97,Light Absorption Coeffiecient,0.026,Inverse 100 Megameters,Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,PM10 - LC,4.947263,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,PM10-2.5 - Local Conditions,2.668421,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Arsenic PM2.5 LC,0.0,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Aluminum PM2.5 LC,0.023211,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Bromine PM2.5 LC,0.000632,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Calcium PM2.5 LC,0.012316,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Chromium PM2.5 LC,5.3e-05,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Copper PM2.5 LC,0.000684,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Chlorine PM2.5 LC,0.002737,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Iron PM2.5 LC,0.018842,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Lead PM2.5 LC,0.000211,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Manganese PM2.5 LC,0.000211,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Nickel PM2.5 LC,0.0,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Magnesium PM2.5 LC,0.005,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Phosphorus PM2.5 LC,0.000211,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Selenium PM2.5 LC,0.0,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Titanium PM2.5 LC,0.001789,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Vanadium PM2.5 LC,0.0,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Silicon PM2.5 LC,0.054316,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Zinc PM2.5 LC,0.001316,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Strontium PM2.5 LC,0.000211,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Sulfur PM2.5 LC,0.042158,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Rubidium PM2.5 LC,0.0,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Potassium PM2.5 LC,0.037947,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Sodium PM2.5 LC,0.014316,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Zirconium PM2.5 LC,5.3e-05,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Chloride PM2.5 LC,0.025982,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Total Nitrate PM2.5 LC,0.118316,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,OC PM2.5 LC TOR,0.906316,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,EC PM2.5 LC TOR,0.240526,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,OC1 PM2.5 LC,0.033526,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,OC2 PM2.5 LC,0.153737,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,OC3 PM2.5 LC,0.401316,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,OC4 PM2.5 LC,0.208632,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,OP PM2.5 LC TOR,0.107263,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,EC1 PM2.5 LC,0.291211,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,EC2 PM2.5 LC,0.058,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,EC3 PM2.5 LC,0.0,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Nitrite PM2.5 LC,-0.000201,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Ammonium Sulfate PM2.5 LC,0.173843,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Ammonium Nitrate PM2.5 LC,0.15268,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Soil PM2.5 LC,0.255415,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Organic Carbon Mass PM2.5 LC,1.627916,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Sulfate PM2.5 LC,0.109947,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.9248,-119.97,Acceptable PM2.5 AQI & Speciation Mass,2.178947,Micrograms/cubic meter (LC),Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,El Dorado
38.98,-120.1,Light Absorption Coeffiecient,0.00481,Inverse 100 Megameters,Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,PM10 - LC,1.57025,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,PM10-2.5 - Local Conditions,0.81,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Arsenic PM2.5 LC,0.0,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Aluminum PM2.5 LC,0.01015,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Bromine PM2.5 LC,0.0003,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Calcium PM2.5 LC,0.0066,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Chromium PM2.5 LC,0.0,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Copper PM2.5 LC,0.0,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Chlorine PM2.5 LC,0.0001,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Iron PM2.5 LC,0.00655,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Lead PM2.5 LC,0.0002,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Manganese PM2.5 LC,5e-05,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Nickel PM2.5 LC,0.0,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Magnesium PM2.5 LC,0.0025,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Phosphorus PM2.5 LC,0.0,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Selenium PM2.5 LC,0.0,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Titanium PM2.5 LC,0.00055,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Vanadium PM2.5 LC,0.0,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Silicon PM2.5 LC,0.0241,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Zinc PM2.5 LC,0.00025,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Strontium PM2.5 LC,0.0,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Sulfur PM2.5 LC,0.03495,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Rubidium PM2.5 LC,0.0,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Potassium PM2.5 LC,0.00975,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Sodium PM2.5 LC,0.00645,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Zirconium PM2.5 LC,-0.0001,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Chloride PM2.5 LC,0.007322,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Total Nitrate PM2.5 LC,0.04405,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,OC PM2.5 LC TOR,0.1995,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,EC PM2.5 LC TOR,0.0405,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,OC1 PM2.5 LC,-0.00635,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,OC2 PM2.5 LC,0.0195,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,OC3 PM2.5 LC,0.0939,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,OC4 PM2.5 LC,0.05305,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,OP PM2.5 LC TOR,0.03915,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,EC1 PM2.5 LC,0.05615,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,EC2 PM2.5 LC,0.0236,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,EC3 PM2.5 LC,0.0,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Nitrite PM2.5 LC,0.000251,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Ammonium Sulfate PM2.5 LC,0.144388,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Ammonium Nitrate PM2.5 LC,0.056758,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Soil PM2.5 LC,0.109938,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Organic Carbon Mass PM2.5 LC,0.358265,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Sulfate PM2.5 LC,0.09375,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
38.98,-120.1,Acceptable PM2.5 AQI & Speciation Mass,0.67,Micrograms/cubic meter (LC),Bliss SP (TRPA),Bliss SP (TRPA),,El Dorado
36.705474,-119.741332,Nitric oxide (NO),6.140191,Parts per billion,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,Nitrogen dioxide (NO2),22.389916,Parts per billion,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,Oxides of nitrogen (NOx),16.473022,Parts per billion,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,Ozone,0.043269,Parts per million,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,Wind Speed - Scalar,3.878894,Knots,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,Wind Direction - Scalar,214.035791,Degrees Compass,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,Wind Speed - Resultant,3.365418,Knots,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,Wind Direction - Resultant,214.72702,Degrees Compass,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,Outdoor Temperature,55.767385,Degrees Fahrenheit,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,Barometric pressure,1007.921987,Millibars,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,PM10 Total 0-10um STP,29.399442,Micrograms/cubic meter (25 C),Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.705474,-119.741332,PM10 - LC,30.971767,Micrograms/cubic meter (LC),Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",,Fresno
36.78538,-119.77321,Antimony (TSP) STP,0.00463,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Arsenic (TSP) STP,0.00087,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Beryllium (TSP) STP,0.152,Nanograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Cadmium (TSP) STP,0.00065,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Chromium (TSP) STP,0.00425,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Cobalt (TSP) STP,0.00065,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Copper (TSP) STP,0.026,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Chromium VI (TSP) STP,0.0,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Iron (TSP) STP,0.429,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Lead (TSP) STP,0.00627,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Manganese (TSP) STP,0.00748,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Molybdenum (TSP) STP,0.00065,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
36.78538,-119.77321,Nickel (TSP) STP,0.00096,Micrograms/cubic meter (25 C),Fresno - Garland,"3727 N FIRST ST, FRESNO",Fresno,Fresno
